日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
111/03/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,113.5,89.7,66.7,89.9,715
111/03/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.0,108.9,84.3,104.2,330
111/03/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.7,82.3,71.3,83.4,832
111/03/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,112.2,94.9,67.8,92.9,629
111/03/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,103.6,84.4,67.5,84.9,277
111/03/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,101.0,88.4,70.0,87.2,496
111/03/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,112.0,82.1,67.6,85.2,637
111/03/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,109.6,94.8,77.5,94.3,332
111/03/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.0,99.0,81.5,97.7,81
111/03/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,112.8,89.9,68.7,90.3,389
111/03/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,106.2,90.2,60.7,87.5,311
111/03/31,514 溪湖鎮,FL6 豌豆 甜豌豆 ,108.9,94.2,77.1,93.7,116
111/04/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,132.8,95.6,70.0,97.9,130
111/04/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,161.6,100.0,85.2,109.3,255
111/04/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,166.2,117.0,95.2,122.5,184
111/04/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,150.0,122.5,90.0,121.5,38
111/04/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,192.7,124.1,82.8,129.5,165
111/04/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,130.0,130.0,130.0,130.0,21
111/04/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,141.0,107.7,142.2,118
111/04/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,141.3,104.0,141.6,102
111/04/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,177.3,112.0,71.0,116.8,139
111/04/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,185.7,135.3,70.0,132.3,169
111/04/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,140.0,140.0,140.0,140.0,32
111/04/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,121.0,100.0,128.6,132
111/04/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,173.8,144.8,120.0,145.6,130
111/04/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,149.8,85.0,142.0,96
111/04/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,170.0,150.6,100.0,144.4,86
111/04/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,149.4,91.3,143.9,131
111/04/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,170.0,170.0,170.0,170.0,8
111/04/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,155.1,150.0,155.1,31
111/04/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,170.0,144.4,90.0,138.6,143
111/04/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,170.0,125.0,95.2,128.1,104
111/04/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,150.0,113.8,87.8,115.8,73
111/04/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,150.0,132.8,113.1,132.3,143
111/04/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,138.9,93.3,134.0,99
111/04/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,115.7,100.0,121.4,56
111/04/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,120.2,100.0,124.1,68
111/04/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,138.9,100.0,135.4,51
111/04/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,129.0,85.0,126.4,70
111/04/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,149.1,120.0,145.5,22
111/04/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,154.3,120.0,148.6,18
111/05/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,150.0,112.0,105.0,118.2,25
111/05/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,100.0,100.0,100.0,49
111/05/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,100.0,100.0,100.0,40
111/05/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,120.0,113.3,100.0,112.0,29
111/05/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,100.0,100.0,100.0,23
111/05/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.0,80.0,80.0,80.0,3
111/10/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,200.0,200.0,200.0,200.0,20
111/10/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,210.0,203.4,200.0,204.0,59
111/10/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,210.0,163.3,150.0,170.0,15
111/10/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,179.0,118.1,167.0,27
111/10/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,202.0,180.0,180.0,184.4,34
111/11/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,183.7,151.4,140.0,155.6,84
111/11/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,168.0,150.0,150.0,153.6,83
111/11/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,140.0,140.0,140.0,140.0,20
111/11/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,180.0,160.6,90.0,150.4,76
111/11/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,168.4,156.0,147.2,156.7,132
111/11/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,169.7,154.0,117.9,149.9,151
111/11/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,130.0,130.0,130.0,130.0,11
111/11/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,154.2,137.5,110.5,135.4,293
111/11/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,140.0,135.3,110.7,131.3,107
111/11/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,145.8,134.0,117.3,133.0,86
111/11/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,130.0,114.5,100.0,114.7,138
111/11/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,140.2,120.0,118.8,123.8,207
111/11/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,136.5,117.4,103.6,118.5,198
111/11/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,147.3,105.8,72.1,107.4,161
111/11/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,116.2,103.7,96.0,104.6,233
111/11/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,120.3,102.2,83.8,102.1,178
111/11/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,112.0,99.7,78.6,97.9,243
111/11/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,112.9,101.3,89.6,101.3,178
111/11/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,121.0,101.0,86.7,102.3,211
111/11/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,120.0,108.8,86.1,106.5,54
111/11/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.0,107.9,94.5,105.7,91
111/11/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,109.6,94.7,72.4,93.2,443
111/11/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,99.8,78.7,57.4,78.7,380
111/11/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,95.5,87.7,65.3,84.8,242
111/11/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.8,85.9,61.5,83.6,271
111/11/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.8,89.5,76.6,91.2,298
111/11/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,102.3,82.8,62.5,82.6,241
111/11/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.0,85.4,60.0,81.2,132
111/11/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,116.4,92.9,71.8,93.3,388
111/11/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,108.8,87.0,68.8,87.7,270
111/12/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,112.9,89.3,69.7,90.1,310
111/12/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,109.7,87.5,69.6,88.3,370
111/12/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,106.3,96.4,72.1,93.5,435
111/12/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,132.6,97.1,69.2,98.6,502
111/12/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,114.3,90.0,76.4,92.1,77
111/12/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,130.7,93.9,69.7,96.4,598
111/12/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,116.4,97.7,73.0,96.5,329
111/12/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,121.5,101.0,70.4,99.1,292
111/12/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,139.5,106.8,84.5,108.9,351
111/12/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,144.7,114.5,86.6,115.0,414
111/12/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,152.2,120.7,96.3,122.1,336
111/12/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,136.6,105.0,73.7,105.0,265
111/12/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,149.0,125.5,90.4,123.2,577
111/12/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,154.2,138.4,114.4,136.8,493
111/12/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,170.0,144.1,107.0,141.9,320
111/12/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,169.0,150.1,92.9,142.5,362
111/12/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,173.3,153.5,131.0,153.0,261
111/12/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,183.9,156.0,129.7,156.3,386
111/12/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,184.4,168.0,103.5,158.4,121
111/12/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,193.8,168.3,137.9,167.3,481
111/12/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,188.8,172.6,139.7,169.3,355
111/12/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,200.0,187.2,163.2,184.9,583
111/12/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,199.7,173.6,95.1,163.1,267
111/12/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,203.6,186.4,155.8,183.7,469
111/12/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,199.3,184.0,166.3,183.5,654
111/12/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,191.8,173.6,165.6,175.7,137
111/12/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,193.9,178.6,159.4,177.8,697
111/12/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,190.7,170.5,150.7,170.6,957
111/12/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,173.4,165.0,155.3,164.8,446
111/12/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,176.0,165.6,153.6,165.3,802
111/12/31,514 溪湖鎮,FL6 豌豆 甜豌豆 ,179.1,163.8,133.8,160.9,1073
112/01/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,178.6,164.4,146.3,163.6,887
112/01/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,173.3,154.1,140.0,155.1,523
112/01/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,168.1,153.3,140.0,153.6,1394
112/01/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,163.9,149.1,121.1,146.5,924
112/01/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,161.5,150.3,123.2,147.1,785
112/01/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,158.1,146.5,114.0,142.3,1152
112/01/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,166.0,144.1,124.8,144.6,1073
112/01/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,153.0,136.9,126.6,138.0,1125
112/01/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,143.1,134.7,114.5,132.4,904
112/01/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,142.2,127.8,105.9,126.3,1794
112/01/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,136.7,123.4,107.3,122.9,1353
112/01/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,136.1,120.9,109.0,121.5,1205
112/01/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,145.0,124.9,100.9,124.1,1753
112/01/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,161.2,139.2,117.5,139.3,1559
112/01/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,152.3,134.3,110.6,133.1,1855
112/01/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,152.8,136.9,106.7,134.1,1247
112/01/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,165.7,145.4,120.9,144.5,1923
112/01/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,174.5,146.1,124.2,147.4,2225
112/01/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,185.6,155.1,130.6,156.3,2013
112/01/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,175.7,144.8,110.0,129.9,2600
112/01/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,162.6,123.9,98.3,126.5,2267
112/01/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,133.6,91.0,71.8,95.7,917
112/01/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,104.7,75.2,59.2,77.9,979
112/01/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,92.1,75.8,57.7,75.5,1479
112/01/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,91.5,75.1,63.6,76.1,2578
112/01/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,94.7,76.0,49.8,74.5,1576
112/01/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,109.3,88.4,69.8,88.9,1336
112/01/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,111.6,90.4,65.8,89.7,1586
112/01/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,102.0,91.3,71.5,89.5,597
112/01/31,514 溪湖鎮,FL6 豌豆 甜豌豆 ,114.5,97.2,80.3,97.3,1976
112/02/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,109.5,89.3,72.8,90.0,1676
112/02/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,101.2,85.9,66.0,85.0,1025
112/02/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,109.4,88.4,72.6,89.4,2079
112/02/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,108.1,89.2,70.1,89.1,2005
112/02/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,102.9,87.1,72.3,87.3,2080
112/02/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,94.8,79.1,61.0,78.6,793
112/02/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,94.1,80.6,65.4,80.3,1844
112/02/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,93.1,77.9,61.4,77.7,2408
112/02/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,88.0,76.5,62.8,76.0,1447
112/02/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,91.5,77.0,65.0,77.5,2093
112/02/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.1,80.4,66.7,81.2,2044
112/02/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.9,86.2,71.7,85.8,1359
112/02/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.8,77.3,64.7,77.5,1355
112/02/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,88.5,76.2,61.4,75.7,2181
112/02/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,83.9,73.2,61.3,73.0,1926
112/02/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.7,72.0,65.3,74.4,1764
112/02/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.5,76.8,58.5,75.9,1490
112/02/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.5,77.9,66.9,78.2,1412
112/02/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,87.1,75.1,65.3,75.5,1807
112/02/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,85.6,76.8,63.3,75.8,937
112/02/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,86.4,72.2,58.5,72.3,1700
112/02/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,83.7,72.4,58.6,71.9,1296
112/02/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,87.7,75.3,53.7,73.4,1145
112/02/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,84.8,74.6,60.4,73.8,1461
112/02/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,87.2,76.8,59.3,75.4,1802
112/02/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,85.8,74.7,62.6,74.5,1532
112/02/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,86.0,75.0,67.1,75.6,444
112/02/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,88.6,77.4,58.9,75.9,1410
112/03/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,87.7,73.3,45.1,70.5,1233
112/03/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.0,78.0,57.0,76.2,964
112/03/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,89.0,75.9,42.9,71.9,804
112/03/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,101.0,81.6,65.2,82.2,836
112/03/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,87.8,80.2,67.7,79.2,1086
112/03/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,122.5,83.6,69.3,88.5,250
112/03/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,104.4,85.8,71.0,86.6,1156
112/03/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,95.9,81.7,67.7,81.8,568
112/03/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,95.6,85.1,62.0,82.6,668
112/03/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,104.4,85.5,66.0,85.4,841
112/03/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,103.0,89.1,76.9,89.4,988
112/03/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,105.6,85.1,68.1,85.8,1046
112/03/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.0,87.6,75.0,85.5,138
112/03/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,106.5,86.7,48.4,83.0,1849
112/03/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,96.1,83.0,70.0,83.0,1003
112/03/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.4,82.8,70.2,83.4,519
112/03/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,108.9,85.1,72.6,87.3,943
112/03/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,106.9,82.9,62.2,83.5,696
112/03/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,103.8,80.3,61.9,76.1,850
112/03/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.0,73.8,61.4,72.6,315
112/03/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,92.6,80.1,63.0,79.2,1102
112/03/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,81.6,65.7,50.0,65.7,894
112/03/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.0,65.4,49.2,65.1,430
112/03/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,84.8,65.9,49.0,66.3,421
112/03/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.4,66.3,48.7,65.6,684
112/03/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,86.0,73.6,59.2,73.2,394
112/03/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,82.5,67.5,50.0,67.0,46
112/03/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.9,67.3,56.0,67.7,454
112/03/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,82.6,66.5,52.6,67.0,275
112/03/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,81.2,68.8,53.9,68.3,224
112/03/31,514 溪湖鎮,FL6 豌豆 甜豌豆 ,89.5,78.6,54.3,76.0,175
112/04/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,103.3,84.4,66.7,84.7,152
112/04/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,102.0,75.0,67.4,78.9,226
112/04/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,92.6,69.0,89.4,115
112/04/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,101.0,85.0,67.2,84.6,370
112/04/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.4,82.1,56.7,80.3,174
112/04/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,92.5,80.0,80.0,82.5,36
112/04/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,102.2,78.4,70.0,81.5,243
112/04/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,103.2,86.8,67.1,86.1,401
112/04/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.7,95.2,65.2,92.3,229
112/04/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,95.0,91.1,90.0,91.7,31
112/04/11,514 溪湖鎮,FL6 豌豆 甜豌豆 ,108.4,92.7,80.0,93.3,211
112/04/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.2,86.0,66.8,87.0,151
112/04/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,109.5,89.4,80.0,91.5,273
112/04/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.5,87.4,71.6,88.8,143
112/04/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,117.8,92.3,68.7,92.7,344
112/04/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,115.0,91.5,81.2,94.1,118
112/04/17,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,97.9,91.7,97.1,23
112/04/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,109.3,87.0,66.2,87.3,226
112/04/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,113.1,93.9,73.2,93.6,204
112/04/20,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.9,89.2,60.0,83.7,76
112/04/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,100.0,100.0,100.0,24
112/04/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,104.9,90.3,69.0,88.9,124
112/04/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,96.2,81.3,60.2,80.1,96
112/04/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.0,83.8,80.0,84.3,36
112/04/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.0,86.9,80.0,86.1,49
112/04/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,89.9,75.9,60.0,75.5,37
112/04/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,89.7,69.9,60.0,71.9,49
112/04/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,98.8,90.0,90.0,91.8,50
112/04/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,97.8,90.0,96.7,30
112/04/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,95.5,90.0,95.3,38
112/05/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.0,90.0,90.0,90.0,31
112/05/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.0,80.0,80.0,80.0,8
112/05/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,90.0,89.2,80.0,87.5,16
112/05/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,87.9,85.7,89.9,14
112/05/13,514 溪湖鎮,FL6 豌豆 甜豌豆 ,80.0,80.0,80.0,80.0,4
112/11/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,240.0,240.0,240.0,240.0,9
112/11/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,130.0,130.0,130.0,130.0,3
112/11/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,200.0,200.0,200.0,200.0,2
112/11/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,150.0,150.0,150.0,150.0,17
112/11/10,514 溪湖鎮,FL6 豌豆 甜豌豆 ,100.0,100.0,100.0,100.0,11
112/11/12,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,137.2,110.0,136.3,16
112/11/14,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,136.7,120.0,138.0,10
112/11/15,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,137.3,120.0,138.4,35
112/11/16,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,130.0,110.0,132.0,22
112/11/18,514 溪湖鎮,FL6 豌豆 甜豌豆 ,110.0,106.0,100.0,105.6,13
112/11/19,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,154.4,140.0,152.7,24
112/11/21,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,139.3,117.3,139.0,97
112/11/22,514 溪湖鎮,FL6 豌豆 甜豌豆 ,155.9,140.0,114.8,138.1,46
112/11/23,514 溪湖鎮,FL6 豌豆 甜豌豆 ,155.5,142.6,126.2,141.9,66
112/11/24,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,145.5,130.8,145.5,133
112/11/25,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,145.4,140.0,147.3,22
112/11/26,514 溪湖鎮,FL6 豌豆 甜豌豆 ,150.0,147.0,135.5,145.3,103
112/11/27,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,137.0,130.0,140.2,27
112/11/28,514 溪湖鎮,FL6 豌豆 甜豌豆 ,153.7,144.7,130.0,143.5,136
112/11/29,514 溪湖鎮,FL6 豌豆 甜豌豆 ,152.1,145.2,131.5,143.9,151
112/11/30,514 溪湖鎮,FL6 豌豆 甜豌豆 ,151.9,143.7,130.0,142.6,192
112/12/01,514 溪湖鎮,FL6 豌豆 甜豌豆 ,146.6,134.6,113.6,132.8,121
112/12/02,514 溪湖鎮,FL6 豌豆 甜豌豆 ,157.7,140.0,132.7,142.1,204
112/12/03,514 溪湖鎮,FL6 豌豆 甜豌豆 ,147.1,139.5,117.9,136.7,356
112/12/04,514 溪湖鎮,FL6 豌豆 甜豌豆 ,144.9,131.9,128.6,133.9,68
112/12/05,514 溪湖鎮,FL6 豌豆 甜豌豆 ,148.6,132.6,103.9,130.0,583
112/12/06,514 溪湖鎮,FL6 豌豆 甜豌豆 ,160.0,139.2,101.1,135.8,342
112/12/07,514 溪湖鎮,FL6 豌豆 甜豌豆 ,131.0,120.5,106.9,119.9,354
112/12/08,514 溪湖鎮,FL6 豌豆 甜豌豆 ,132.9,120.7,102.4,119.5,306
112/12/09,514 溪湖鎮,FL6 豌豆 甜豌豆 ,133.2,117.7,95.3,116.3,452
